,BTC_open,BTC_close,BTC_vol,ETH_open,ETH_close,ETH_vol,XRP_open,XRP_close,XRP_vol
24/01/2019,3621.3,3652.705104,7867.689829,118.758929,119.0531404,181027.1085,0.32026,0.3231,10401775.06
25/01/2019,3652.8,3628.9,7377.578039,119.05,117.2654772,139956.709,0.32314,0.31949,8894688.206
26/01/2019,3628.9,3631.2,13005.57138,117.27,117.26,136149.1318,0.31943,0.3185,8655511.027
27/01/2019,3631.2,3597.1,11448.50962,117.28,113.43,238132.0264,0.3185,0.31019,13372613.16
28/01/2019,3597.1,3501.88593,17019.74236,113.44,107.49,370323.8965,0.31,0.2977,31193342.53
29/01/2019,3501.1,3477.9,10466.2575,107.5,106.3,164515.217,0.2976,0.29254,17910868.63
30/01/2019,3478,3529.6,12580.21003,106.32,110.62,324019.3746,0.29238,0.32745,49330597.32
31/01/2019,3529.7,3503.8,8572.286371,110.5512573,108.49,179435.2613,0.32742,0.31544,49070360
1/02/2019,3503.8,3534.770523,10041.09893,108.61,108.9363962,192631.4536,0.31582,0.31253,26083292.97
2/02/2019,3534.9,3564.2,10889.80625,109.01,112.71,163361.186,0.31253,0.3157,18111857.02
3/02/2019,3564.3,3501.738671,7874.548098,112.7,108.63,191424.882,0.31583,0.3059,18787098.05
4/02/2019,3501.738671,3490.468742,5213.216238,108.58,108.46,105145.6175,0.3057,0.30148,12609726.63
5/02/2019,3490.468742,3513,4590.399056,108.45,108.69,66832.69763,0.30148,0.3034,8865283.806
6/02/2019,3513.203661,3451.9,13172.09035,108.69,106.05,280564.9849,0.3037,0.29389,16115222.14
7/02/2019,3451.9,3438.4,4815.211861,106.06,105.81,115100.6433,0.2939,0.29497,8770055.031
8/02/2019,3438.4,3724,31122.26944,105.78,121.2104037,520022.7456,0.295,0.31746,35702296.21
9/02/2019,3724.1,3718.3,6563.434802,121.22,121.01,147000.1096,0.31744,0.31724,12446093.63
10/02/2019,3718.4,3747.7,10041.31859,121.08,127.37,249140.4149,0.317,0.31558,14936775.99
11/02/2019,3747.7,3681.080535,7797.032235,127.31,122.6838876,207173.0819,0.31558,0.30694,11515779.77
12/02/2019,3681,3694.2,11337.37699,122.6892841,124.75,226671.6524,0.30717,0.31086,16953693.93
13/02/2019,3694.1,3666.1,11743.8693,124.67,123.85,244185.7218,0.31086,0.30905,20552439.41
14/02/2019,3666.050857,3656.7,7532.911448,123.85,122.52,180710.0667,0.30906,0.30643,9323248.161
15/02/2019,3656.7,3670.1,7806.988119,122.53,123.75,179536.5112,0.30642,0.3069,12568288.65
16/02/2019,3670,3676.445669,7515.70484,123.78,124.68,122637.5189,0.3069,0.30565,8799997.029
17/02/2019,3676.445669,3735.5,14075.68112,124.68,136.15,520129.552,0.3055,0.3085,20476633.73
18/02/2019,3735.5,3978.1,37614.43232,136.17,148.87,677549.4061,0.3085,0.32855,52550431.22
19/02/2019,3977.4,3989.9,24303.1923,148.87,146.61,344048.2612,0.32872,0.32906,54699268.56
20/02/2019,3989.8,4055,15256.90732,146.61,151.41,315090.6354,0.32904,0.33767,25221858.89
21/02/2019,4055,4008.8,15483.04516,151.36,148.3,324665.1584,0.3377,0.32649,24077384.49
22/02/2019,4009.6,4058.3,14206.28026,148.3030345,151.27,349070.1559,0.3266,0.32841,22824403.48
23/02/2019,4058.3,4212.2,21530.96571,151.27,161.5374583,442932.8141,0.32861,0.34046,26247498.44
24/02/2019,4212.2,3831.3,35760.05131,161.54,135.2,880143.0945,0.34042,0.30391,61148561.75
25/02/2019,3831.4,3921.8,10405.9515,135.3,141.21,322418.6759,0.3039,0.33533,52833614.61
26/02/2019,3921.7,3896.8,5112.699698,141.17,139.37,140020.0187,0.33533,0.32371,31266644.53
27/02/2019,3896.8,3900.1,12031.4322,139.36,137.71,372477.6015,0.3238,0.3177,28917535.46
28/02/2019,3899.9,3894,12096.66631,137.72,138.17,327681.6548,0.31754,0.3208,24284916.38
1/03/2019,3893.1,3914,4758.421701,138.18,138.5,112400.5023,0.3205,0.3233,20152114.21
2/03/2019,3913.7,3913,5114.608972,138.53,135.5974633,179045.3167,0.3233,0.3214,13034583.37
3/03/2019,3913,3885,2877.99801,135.59,133.23,110320.3367,0.3213,0.31756,11120127.62
4/03/2019,3884.9,3800.3,10185.49023,133.2764554,128.39,217570.9211,0.31755,0.3091,17011456.58
5/03/2019,3800.1,3951.6,10796.72639,128.39,140,302894.1615,0.3091,0.32269,18570460.46
6/03/2019,3951.6,3951.4,6590.844996,140.0370839,140.57,236683.6169,0.3227,0.3236,19355570.9
7/03/2019,3951.5,3964.4,7640.469088,140.569586,140.04,144044.543,0.32368,0.32018,11379033.09
8/03/2019,3964.4,3940.5,9360.449065,140.03,136.18,254452.012,0.32018,0.31444,15604268.08
9/03/2019,3940.5,4017.331295,7381.165809,136.19,140.04,172797.2545,0.31427,0.32019,13223561.08
10/03/2019,4017.2,4000,4674.112371,140.04,138.2,102267.3311,0.3201,0.31919,11143627.63
11/03/2019,3998.6,3949.1,6609.5586,138.1986886,135.4122814,168750.1698,0.31918,0.31646,17489153.66
12/03/2019,3949.3,3954.1,7625.999034,135.41,136.27,189902.0495,0.31647,0.3166,10855417.41
13/03/2019,3954.1,3946.2,5531.006023,136.2638606,134.51,105011.1259,0.3166,0.32012,25967827.07
14/03/2019,3945.5,3948.3,8303.48814,134.51,134.72,144525.7547,0.31995,0.31728,22669181.49
15/03/2019,3948.7,4003.2,6737.614943,134.71,139.151545,262276.6071,0.31721,0.32106,13468669.6
16/03/2019,4003.2,4088.038266,13944.79261,139.27,143.79,195718.2428,0.32121,0.32549,18186100.75
17/03/2019,4088.1,4068.9,3392.823216,143.7916821,141.71,119257.7105,0.3255,0.32256,7730799.003
18/03/2019,4068.9,4073.7,3670.369327,141.72,140.6,148601.3402,0.32259,0.32155,14269871.2
19/03/2019,4073.7,4104.593289,5548.93073,140.59,141.64,82455.76276,0.32155,0.32314,6161263.222
20/03/2019,4104.5,4127.161896,7817.301469,141.64,142.17,120367.5285,0.32313,0.32485,15070232.53
21/03/2019,4127.161896,4044.8,11825.08244,142.17,136.99,172146.2856,0.3248,0.31499,17235847.92
22/03/2019,4044.9,4045.2,4835.449488,136.99,138,91039.82957,0.31499,0.31497,7165852.688
23/03/2019,4045.146046,4063.2,4367.966763,137.86,139.28,81479.88888,0.31469,0.316,4278483.569
24/03/2019,4063.1,4041.4,3364.270473,139.25,137.81,59308.27485,0.31584,0.31174,10023548.39
25/03/2019,4041.4,3970,6688.188995,137.82,135.14,114056.5253,0.31171,0.30592,9726428.361
26/03/2019,3970,3992.7,5092.139892,135.1415575,135.4,116634.47,0.30592,0.30699,12772063.04
27/03/2019,3992.7,4102.5,7933.53296,135.4,141.71,177271.5625,0.3067,0.31455,16228402.21
28/03/2019,4102.6,4092.567835,6215.268928,141.65,140.26,59669.24761,0.31455,0.31135,8987805.505
29/03/2019,4092.567835,4179,8647.400725,140.26,146.2,154539.6805,0.31127,0.31342,16493816.1
30/03/2019,4179.1,4165.103626,6635.074092,146.2,144.65,136087.0373,0.31339,0.31629,19705910.34
31/03/2019,4165.103626,4167.5,2271.739497,144.65,143.78,59796.53568,0.31602,0.31398,10314946.36
1/04/2019,4167.5,4196.804213,7005.661864,143.78,143.2032798,104078.5711,0.31397,0.31722,11007437.23
2/04/2019,4196.9,4922.1,54148.25889,143.1472448,165.5,575444.7238,0.31715,0.35542,79185791.97
3/04/2019,4922.2,4978,44292.02787,165.5,161.17,820701.1304,0.3555,0.34271,97970079.82
4/04/2019,4977.9,4938.9,15415.82951,161.16,158.66,305834.2706,0.34269,0.33304,40852410.67
5/04/2019,4939.3,5083,11362.55843,158.67,167.07,191292.1067,0.33303,0.36635,76030914.7
6/04/2019,5084,5091.1,14204.21808,167.33,167.08,256029.4736,0.36705,0.35619,36499834.88
7/04/2019,5091.1,5238,9951.599341,167.12,176.62,237570.9125,0.35597,0.367,24385642.03
8/04/2019,5238.9,5312.4,17816.93767,176.75,181.45,461566.4603,0.36701,0.36073,28714583.76
9/04/2019,5312.34256,5216.3,11902.33692,181.41,176.8,244210.283,0.36111,0.35212,12301398.9
10/04/2019,5217.1,5310.1,15781.0175,176.8,177.2,417940.6271,0.35212,0.3535,33359052.37
11/04/2019,5310.1,5059,19430.17187,177.26,165.6,336677.3176,0.35339,0.32976,32570950.6
12/04/2019,5062.006872,5114,9220.70737,165.59,165.3,136872.6519,0.33005,0.32765,16174138.93
13/04/2019,5114.1,5103.7,5208.716456,165.2988922,165.2,120335.744,0.32765,0.3286,12656795.86
14/04/2019,5103.850262,5194.4,4145.703051,165.2,169.08,164304.3358,0.3286,0.3316,7654113.794
15/04/2019,5194.3,5042.787201,9522.671939,169.13,160.33,224873.9241,0.33165,0.32,19488881.36
16/04/2019,5042.7,5234.4,8376.545545,160.22,167.44,181739.0753,0.31977,0.32778,11571116.02
17/04/2019,5234.4,5254.5,9284.131515,167.42,167.5,130423.092,0.32782,0.33812,39930740.92
18/04/2019,5254.5,5310.863933,9040.387548,167.49,175.13,291901.34,0.3378,0.33921,17928699.21
19/04/2019,5310.8,5314.1,6307.095698,175.1,174.6,145409.476,0.33895,0.33365,11089734.51
20/04/2019,5314.1,5340.039265,6482.208562,174.61,174.27,106898.7376,0.33386,0.32979,10504966.72
21/04/2019,5340.066264,5321.9,6153.65084,174.28,170.61,198864.8733,0.32962,0.32359,13525877.64
22/04/2019,5320.3,5417.8,11951.60392,170.49,172.27,172561.8048,0.3235,0.32548,14696735.6
23/04/2019,5417.9,5546.1,18768.59724,172.23,170.81,194499.1431,0.3255,0.32141,15882547.86
24/04/2019,5547,5479.6,16533.9532,170.77,166.7,188600.1423,0.3214,0.3029,48087031.22
25/04/2019,5479.6,5215.6,21494.0855,166.7,154.55,239569.7119,0.3029,0.291,28362736.75
26/04/2019,5215.6,5410.9,21534.88858,154.54,160.95,220277.1675,0.29077,0.3092,30630376.6
27/04/2019,5410.8,5401.9,4566.884506,161.01,162.79,107165.8671,0.3092,0.30575,8136996.785
28/04/2019,5401.8,5486.8,7767.654708,162.73,163.13,121430.7109,0.30548,0.30952,10576766.71
29/04/2019,5483.3,5480.1,7811.593652,163.13,162.35,151293.4521,0.3094,0.30712,14624840.53
30/04/2019,5480,5599.52273,7442.82649,162.35,170.5,164688.7697,0.30678,0.32488,20498826.7
1/05/2019,5599.52273,5629.5,5537.050426,170.53,167.6745911,86365.81885,0.32489,0.31724,10951139.03
2/05/2019,5629.6,5723.8,11075.83683,167.6745911,169.25,46692.97754,0.31736,0.31547,11329022.22
3/05/2019,5736.6,6017,19426.65012,169.25,175.29,162629.9505,0.31537,0.32134,16058925.73
4/05/2019,6019.9,6098.1,9437.422591,175.34,170.95,67468.89253,0.3214,0.31711,13607845.62
5/05/2019,6098.164993,6041.402123,5815.533487,171.01,171.01,56910.77064,0.31711,0.31437,4611792.994
6/05/2019,6041.402123,6027.9,6477.399509,171,181.6,154110.2625,0.3146,0.31771,9008017.038
7/05/2019,6028.9,6100,11990.22369,181.6,176.45,157160.0472,0.31812,0.31182,9418838.373
8/05/2019,6103.8,6201.5,8222.182796,176.53,177.08,115048.0915,0.31182,0.31028,7914573.337
9/05/2019,6201.8,6262,9682.277189,177.11,173.42,83154.4937,0.31053,0.2991,10968938.5
10/05/2019,6262,6438.7,14493.48955,173.43,174.26,100670.9169,0.29909,0.30152,11820415.45
11/05/2019,6438.7,7125.1,37945.37174,174.27,190.47,342604.9525,0.30152,0.31831,47054849.27
12/05/2019,7125.1,6983.4,31958.82528,190.47,188.25,271700.2732,0.31834,0.31105,30822637.13
13/05/2019,6980.2,7770.7,36467.14133,188.17,194.85,245509.563,0.31095,0.32268,31624161.96
14/05/2019,7770.7,7951.9,29329.52882,195.02,216.5,314941.5471,0.32279,0.4054,187136113.3
15/05/2019,7951.9,8136.634176,19004.59684,216.5,246.78,275093.9582,0.4054,0.45515,108685039.9
16/05/2019,8132.5,7859.7,22313.87627,246.58,263.9900781,610563.043,0.45524,0.41808,105921759.2
